customer_id,churn_probability,churn_predicted,risk_tier,monthly_mrr,mrr_at_risk,recommended_action
CUST_02981,0.2836,0,MEDIUM,29,8.22,Send engagement email + feature tips
CUST_00480,0.2836,0,MEDIUM,199,56.43,Send engagement email + feature tips
CUST_00062,0.2835,0,MEDIUM,79,22.4,Send engagement email + feature tips
CUST_02530,0.2835,0,MEDIUM,29,8.22,Send engagement email + feature tips
CUST_03317,0.2834,0,MEDIUM,199,56.39,Send engagement email + feature tips
CUST_02039,0.2832,0,MEDIUM,199,56.36,Send engagement email + feature tips
CUST_03766,0.2832,0,MEDIUM,199,56.35,Send engagement email + feature tips
CUST_02804,0.2831,0,MEDIUM,29,8.21,Send engagement email + feature tips
CUST_04793,0.2829,0,MEDIUM,29,8.2,Send engagement email + feature tips
CUST_02803,0.2829,0,MEDIUM,29,8.21,Send engagement email + feature tips
CUST_00375,0.2828,0,MEDIUM,199,56.29,Send engagement email + feature tips
CUST_00953,0.2827,0,MEDIUM,79,22.33,Send engagement email + feature tips
CUST_01615,0.2826,0,MEDIUM,199,56.24,Send engagement email + feature tips
CUST_00704,0.2824,0,MEDIUM,499,140.9,Send engagement email + feature tips
CUST_00322,0.2823,0,MEDIUM,79,22.3,Send engagement email + feature tips
CUST_02222,0.2821,0,MEDIUM,29,8.18,Send engagement email + feature tips
CUST_04021,0.282,0,MEDIUM,199,56.12,Send engagement email + feature tips
CUST_04715,0.282,0,MEDIUM,79,22.27,Send engagement email + feature tips
CUST_02150,0.282,0,MEDIUM,199,56.12,Send engagement email + feature tips
CUST_03097,0.2819,0,MEDIUM,29,8.17,Send engagement email + feature tips
CUST_04212,0.2818,0,MEDIUM,29,8.17,Send engagement email + feature tips
CUST_01597,0.2816,0,MEDIUM,29,8.17,Send engagement email + feature tips
CUST_02444,0.2816,0,MEDIUM,29,8.17,Send engagement email + feature tips
CUST_00657,0.2813,0,MEDIUM,199,55.98,Send engagement email + feature tips
CUST_00394,0.2812,0,MEDIUM,199,55.96,Send engagement email + feature tips
CUST_00211,0.2812,0,MEDIUM,29,8.15,Send engagement email + feature tips
CUST_03471,0.2811,0,MEDIUM,29,8.15,Send engagement email + feature tips
CUST_00906,0.281,0,MEDIUM,79,22.2,Send engagement email + feature tips
CUST_03085,0.2809,0,MEDIUM,199,55.9,Send engagement email + feature tips
CUST_02828,0.2808,0,MEDIUM,79,22.18,Send engagement email + feature tips
CUST_03653,0.2808,0,MEDIUM,79,22.19,Send engagement email + feature tips
CUST_02993,0.2808,0,MEDIUM,29,8.14,Send engagement email + feature tips
CUST_00673,0.2808,0,MEDIUM,29,8.14,Send engagement email + feature tips
CUST_01533,0.2808,0,MEDIUM,29,8.14,Send engagement email + feature tips
CUST_02450,0.2807,0,MEDIUM,79,22.17,Send engagement email + feature tips
CUST_02544,0.2807,0,MEDIUM,29,8.14,Send engagement email + feature tips
CUST_01047,0.2804,0,MEDIUM,79,22.15,Send engagement email + feature tips
CUST_03932,0.2804,0,MEDIUM,29,8.13,Send engagement email + feature tips
CUST_02466,0.2804,0,MEDIUM,199,55.8,Send engagement email + feature tips
CUST_04671,0.2801,0,MEDIUM,199,55.73,Send engagement email + feature tips
CUST_00028,0.2801,0,MEDIUM,199,55.74,Send engagement email + feature tips
CUST_04698,0.2799,0,MEDIUM,79,22.11,Send engagement email + feature tips
CUST_02144,0.2799,0,MEDIUM,499,139.69,Send engagement email + feature tips
CUST_01352,0.2799,0,MEDIUM,29,8.12,Send engagement email + feature tips
CUST_04681,0.2799,0,MEDIUM,29,8.12,Send engagement email + feature tips
CUST_01240,0.2793,0,MEDIUM,499,139.38,Send engagement email + feature tips
CUST_02880,0.2793,0,MEDIUM,29,8.1,Send engagement email + feature tips
CUST_04112,0.279,0,MEDIUM,79,22.04,Send engagement email + feature tips
CUST_00927,0.2788,0,MEDIUM,199,55.48,Send engagement email + feature tips
CUST_01962,0.2788,0,MEDIUM,499,139.14,Send engagement email + feature tips
CUST_04460,0.2787,0,MEDIUM,199,55.45,Send engagement email + feature tips
CUST_03289,0.2787,0,MEDIUM,79,22.01,Send engagement email + feature tips
CUST_01719,0.2787,0,MEDIUM,29,8.08,Send engagement email + feature tips
CUST_00901,0.2787,0,MEDIUM,79,22.02,Send engagement email + feature tips
CUST_04329,0.2786,0,MEDIUM,199,55.44,Send engagement email + feature tips
CUST_00719,0.2786,0,MEDIUM,29,8.08,Send engagement email + feature tips
CUST_03788,0.2786,0,MEDIUM,29,8.08,Send engagement email + feature tips
CUST_03744,0.2785,0,MEDIUM,79,22.0,Send engagement email + feature tips
CUST_03128,0.2785,0,MEDIUM,199,55.42,Send engagement email + feature tips
CUST_04860,0.2784,0,MEDIUM,199,55.39,Send engagement email + feature tips
CUST_02028,0.2783,0,MEDIUM,79,21.98,Send engagement email + feature tips
CUST_03535,0.2782,0,MEDIUM,29,8.07,Send engagement email + feature tips
CUST_03890,0.2782,0,MEDIUM,29,8.07,Send engagement email + feature tips
CUST_03096,0.2781,0,MEDIUM,29,8.06,Send engagement email + feature tips
CUST_04410,0.278,0,MEDIUM,29,8.06,Send engagement email + feature tips
CUST_04534,0.2778,0,MEDIUM,79,21.94,Send engagement email + feature tips
CUST_01439,0.2778,0,MEDIUM,79,21.95,Send engagement email + feature tips
CUST_03988,0.2778,0,MEDIUM,199,55.28,Send engagement email + feature tips
CUST_00577,0.2777,0,MEDIUM,499,138.59,Send engagement email + feature tips
CUST_02965,0.2777,0,MEDIUM,29,8.05,Send engagement email + feature tips
CUST_00218,0.2777,0,MEDIUM,29,8.05,Send engagement email + feature tips
CUST_03469,0.2777,0,MEDIUM,29,8.05,Send engagement email + feature tips
CUST_04239,0.2775,0,MEDIUM,199,55.22,Send engagement email + feature tips
CUST_04767,0.2773,0,MEDIUM,199,55.18,Send engagement email + feature tips
CUST_01193,0.2772,0,MEDIUM,499,138.34,Send engagement email + feature tips
CUST_00702,0.2771,0,MEDIUM,79,21.89,Send engagement email + feature tips
CUST_00443,0.277,0,MEDIUM,499,138.24,Send engagement email + feature tips
CUST_03219,0.277,0,MEDIUM,199,55.13,Send engagement email + feature tips
CUST_03576,0.2769,0,MEDIUM,199,55.1,Send engagement email + feature tips
CUST_01798,0.2769,0,MEDIUM,29,8.03,Send engagement email + feature tips
CUST_00667,0.2768,0,MEDIUM,199,55.08,Send engagement email + feature tips
CUST_02231,0.2768,0,MEDIUM,79,21.87,Send engagement email + feature tips
CUST_02489,0.2767,0,MEDIUM,199,55.06,Send engagement email + feature tips
CUST_03618,0.2766,0,MEDIUM,29,8.02,Send engagement email + feature tips
CUST_02103,0.2766,0,MEDIUM,79,21.85,Send engagement email + feature tips
CUST_00565,0.2766,0,MEDIUM,29,8.02,Send engagement email + feature tips
CUST_02173,0.2766,0,MEDIUM,199,55.04,Send engagement email + feature tips
CUST_01215,0.2765,0,MEDIUM,199,55.03,Send engagement email + feature tips
CUST_04378,0.2765,0,MEDIUM,199,55.02,Send engagement email + feature tips
CUST_00337,0.2764,0,MEDIUM,79,21.83,Send engagement email + feature tips
CUST_01079,0.2764,0,MEDIUM,79,21.83,Send engagement email + feature tips
CUST_00130,0.2764,0,MEDIUM,79,21.83,Send engagement email + feature tips
CUST_03584,0.2764,0,MEDIUM,79,21.83,Send engagement email + feature tips
CUST_04414,0.2763,0,MEDIUM,79,21.83,Send engagement email + feature tips
CUST_03821,0.2762,0,MEDIUM,499,137.81,Send engagement email + feature tips
CUST_00194,0.2762,0,MEDIUM,29,8.01,Send engagement email + feature tips
CUST_01278,0.2762,0,MEDIUM,199,54.96,Send engagement email + feature tips
CUST_03738,0.2762,0,MEDIUM,29,8.01,Send engagement email + feature tips
CUST_00089,0.2761,0,MEDIUM,29,8.01,Send engagement email + feature tips
CUST_04656,0.2757,0,MEDIUM,499,137.56,Send engagement email + feature tips
CUST_04364,0.2757,0,MEDIUM,29,8.0,Send engagement email + feature tips
CUST_04274,0.2756,0,MEDIUM,199,54.84,Send engagement email + feature tips
CUST_00105,0.2755,0,MEDIUM,29,7.99,Send engagement email + feature tips
CUST_01462,0.2754,0,MEDIUM,499,137.44,Send engagement email + feature tips
CUST_01651,0.2754,0,MEDIUM,199,54.81,Send engagement email + feature tips
CUST_01362,0.2754,0,MEDIUM,29,7.99,Send engagement email + feature tips
CUST_04960,0.2754,0,MEDIUM,79,21.76,Send engagement email + feature tips
CUST_02398,0.2752,0,MEDIUM,199,54.76,Send engagement email + feature tips
CUST_03969,0.2752,0,MEDIUM,29,7.98,Send engagement email + feature tips
CUST_04876,0.2751,0,MEDIUM,29,7.98,Send engagement email + feature tips
CUST_02198,0.2751,0,MEDIUM,499,137.26,Send engagement email + feature tips
CUST_02933,0.275,0,MEDIUM,29,7.97,Send engagement email + feature tips
CUST_03731,0.275,0,MEDIUM,199,54.73,Send engagement email + feature tips
CUST_03726,0.2749,0,MEDIUM,79,21.71,Send engagement email + feature tips
CUST_03449,0.2748,0,MEDIUM,199,54.68,Send engagement email + feature tips
CUST_00830,0.2747,0,MEDIUM,499,137.06,Send engagement email + feature tips
CUST_00713,0.2746,0,MEDIUM,499,137.02,Send engagement email + feature tips
CUST_02559,0.2745,0,MEDIUM,199,54.62,Send engagement email + feature tips
CUST_02518,0.2745,0,MEDIUM,199,54.62,Send engagement email + feature tips
CUST_01436,0.2743,0,MEDIUM,79,21.67,Send engagement email + feature tips
CUST_01456,0.2742,0,MEDIUM,79,21.66,Send engagement email + feature tips
CUST_04657,0.2742,0,MEDIUM,29,7.95,Send engagement email + feature tips
CUST_01565,0.2742,0,MEDIUM,79,21.66,Send engagement email + feature tips
CUST_01310,0.2742,0,MEDIUM,79,21.66,Send engagement email + feature tips
CUST_01100,0.2741,0,MEDIUM,79,21.65,Send engagement email + feature tips
CUST_04332,0.274,0,MEDIUM,79,21.65,Send engagement email + feature tips
CUST_01165,0.2739,0,MEDIUM,79,21.64,Send engagement email + feature tips
CUST_04046,0.2738,0,MEDIUM,79,21.63,Send engagement email + feature tips
CUST_02871,0.2738,0,MEDIUM,29,7.94,Send engagement email + feature tips
CUST_01626,0.2737,0,MEDIUM,199,54.47,Send engagement email + feature tips
CUST_02341,0.2735,0,MEDIUM,79,21.6,Send engagement email + feature tips
CUST_01777,0.2735,0,MEDIUM,79,21.61,Send engagement email + feature tips
CUST_03106,0.2734,0,MEDIUM,29,7.93,Send engagement email + feature tips
CUST_03205,0.2733,0,MEDIUM,29,7.93,Send engagement email + feature tips
CUST_00170,0.2733,0,MEDIUM,79,21.59,Send engagement email + feature tips
CUST_02263,0.2732,0,MEDIUM,29,7.92,Send engagement email + feature tips
CUST_04196,0.273,0,MEDIUM,199,54.32,Send engagement email + feature tips
CUST_04951,0.273,0,MEDIUM,199,54.33,Send engagement email + feature tips
CUST_01754,0.273,0,MEDIUM,29,7.92,Send engagement email + feature tips
CUST_03215,0.2729,0,MEDIUM,79,21.56,Send engagement email + feature tips
CUST_03570,0.2727,0,MEDIUM,79,21.54,Send engagement email + feature tips
CUST_04558,0.2727,0,MEDIUM,199,54.26,Send engagement email + feature tips
CUST_00555,0.2726,0,MEDIUM,199,54.26,Send engagement email + feature tips
CUST_01169,0.2725,0,MEDIUM,29,7.9,Send engagement email + feature tips
CUST_03900,0.2724,0,MEDIUM,79,21.52,Send engagement email + feature tips
CUST_01060,0.2724,0,MEDIUM,79,21.52,Send engagement email + feature tips
CUST_04738,0.2723,0,MEDIUM,29,7.9,Send engagement email + feature tips
CUST_01218,0.2721,0,MEDIUM,79,21.5,Send engagement email + feature tips
CUST_02931,0.272,0,MEDIUM,199,54.12,Send engagement email + feature tips
CUST_01655,0.272,0,MEDIUM,79,21.49,Send engagement email + feature tips
CUST_00666,0.272,0,MEDIUM,199,54.13,Send engagement email + feature tips
CUST_00390,0.272,0,MEDIUM,29,7.89,Send engagement email + feature tips
CUST_03566,0.2718,0,MEDIUM,499,135.64,Send engagement email + feature tips
CUST_01232,0.2718,0,MEDIUM,79,21.47,Send engagement email + feature tips
CUST_03109,0.2717,0,MEDIUM,199,54.07,Send engagement email + feature tips
CUST_02179,0.2716,0,MEDIUM,79,21.46,Send engagement email + feature tips
CUST_00933,0.2716,0,MEDIUM,499,135.53,Send engagement email + feature tips
CUST_02630,0.2715,0,MEDIUM,79,21.45,Send engagement email + feature tips
CUST_02481,0.2711,0,MEDIUM,29,7.86,Send engagement email + feature tips
CUST_02966,0.2711,0,MEDIUM,29,7.86,Send engagement email + feature tips
CUST_04879,0.2711,0,MEDIUM,79,21.42,Send engagement email + feature tips
CUST_03541,0.2711,0,MEDIUM,199,53.95,Send engagement email + feature tips
CUST_02240,0.2709,0,MEDIUM,199,53.92,Send engagement email + feature tips
CUST_03977,0.2709,0,MEDIUM,199,53.92,Send engagement email + feature tips
CUST_00143,0.2709,0,MEDIUM,199,53.91,Send engagement email + feature tips
CUST_02462,0.2708,0,MEDIUM,499,135.15,Send engagement email + feature tips
CUST_03706,0.2707,0,MEDIUM,199,53.86,Send engagement email + feature tips
CUST_03693,0.2707,0,MEDIUM,29,7.85,Send engagement email + feature tips
CUST_04041,0.2707,0,MEDIUM,29,7.85,Send engagement email + feature tips
CUST_03064,0.2706,0,MEDIUM,499,135.04,Send engagement email + feature tips
CUST_02638,0.2706,0,MEDIUM,29,7.85,Send engagement email + feature tips
CUST_01946,0.2704,0,MEDIUM,29,7.84,Send engagement email + feature tips
CUST_02878,0.2703,0,MEDIUM,79,21.35,Send engagement email + feature tips
CUST_01476,0.2703,0,MEDIUM,79,21.35,Send engagement email + feature tips
CUST_01016,0.27,0,MEDIUM,29,7.83,Send engagement email + feature tips
CUST_01210,0.27,0,MEDIUM,79,21.33,Send engagement email + feature tips
CUST_04035,0.2699,0,MEDIUM,199,53.71,Send engagement email + feature tips
CUST_02426,0.2699,0,MEDIUM,29,7.83,Send engagement email + feature tips
CUST_01365,0.2696,0,MEDIUM,79,21.29,Send engagement email + feature tips
CUST_04864,0.2695,0,MEDIUM,199,53.62,Send engagement email + feature tips
CUST_01560,0.2695,0,MEDIUM,29,7.82,Send engagement email + feature tips
CUST_00465,0.2689,0,MEDIUM,79,21.24,Send engagement email + feature tips
CUST_00663,0.2687,0,MEDIUM,79,21.22,Send engagement email + feature tips
CUST_03386,0.2686,0,MEDIUM,499,134.03,Send engagement email + feature tips
CUST_00580,0.2686,0,MEDIUM,29,7.79,Send engagement email + feature tips
CUST_00310,0.2685,0,MEDIUM,29,7.79,Send engagement email + feature tips
CUST_01236,0.2685,0,MEDIUM,79,21.21,Send engagement email + feature tips
CUST_04718,0.2684,0,MEDIUM,29,7.78,Send engagement email + feature tips
CUST_00346,0.2684,0,MEDIUM,29,7.78,Send engagement email + feature tips
CUST_03960,0.2683,0,MEDIUM,29,7.78,Send engagement email + feature tips
CUST_00317,0.2679,0,MEDIUM,499,133.67,Send engagement email + feature tips
CUST_03273,0.2679,0,MEDIUM,79,21.16,Send engagement email + feature tips
CUST_00309,0.2679,0,MEDIUM,199,53.31,Send engagement email + feature tips
CUST_00281,0.2677,0,MEDIUM,79,21.15,Send engagement email + feature tips
CUST_01253,0.2676,0,MEDIUM,29,7.76,Send engagement email + feature tips
CUST_03361,0.2675,0,MEDIUM,29,7.76,Send engagement email + feature tips
CUST_00312,0.2674,0,MEDIUM,499,133.46,Send engagement email + feature tips
CUST_00698,0.2673,0,MEDIUM,499,133.39,Send engagement email + feature tips
CUST_01410,0.2671,0,MEDIUM,29,7.74,Send engagement email + feature tips
CUST_04339,0.267,0,MEDIUM,79,21.09,Send engagement email + feature tips
CUST_02703,0.267,0,MEDIUM,79,21.09,Send engagement email + feature tips
CUST_00756,0.2669,0,MEDIUM,79,21.08,Send engagement email + feature tips
CUST_02066,0.2669,0,MEDIUM,29,7.74,Send engagement email + feature tips
CUST_01403,0.2669,0,MEDIUM,199,53.12,Send engagement email + feature tips
CUST_03702,0.2668,0,MEDIUM,29,7.74,Send engagement email + feature tips
CUST_04991,0.2667,0,MEDIUM,29,7.73,Send engagement email + feature tips
CUST_01513,0.2667,0,MEDIUM,199,53.07,Send engagement email + feature tips
CUST_00773,0.2666,0,MEDIUM,199,53.06,Send engagement email + feature tips
CUST_04521,0.2665,0,MEDIUM,79,21.05,Send engagement email + feature tips
CUST_02639,0.2664,0,MEDIUM,29,7.73,Send engagement email + feature tips
CUST_00795,0.2664,0,MEDIUM,199,53.02,Send engagement email + feature tips
CUST_00981,0.2664,0,MEDIUM,29,7.72,Send engagement email + feature tips
CUST_00379,0.2663,0,MEDIUM,29,7.72,Send engagement email + feature tips
CUST_03374,0.2662,0,MEDIUM,79,21.03,Send engagement email + feature tips
CUST_01704,0.266,0,MEDIUM,79,21.01,Send engagement email + feature tips
CUST_00003,0.2659,0,MEDIUM,29,7.71,Send engagement email + feature tips
CUST_03058,0.2659,0,MEDIUM,79,21.0,Send engagement email + feature tips
CUST_02383,0.2656,0,MEDIUM,79,20.98,Send engagement email + feature tips
CUST_04596,0.2654,0,MEDIUM,79,20.96,Send engagement email + feature tips
CUST_03388,0.2654,0,MEDIUM,79,20.96,Send engagement email + feature tips
CUST_01394,0.2654,0,MEDIUM,499,132.42,Send engagement email + feature tips
CUST_01363,0.2654,0,MEDIUM,79,20.97,Send engagement email + feature tips
CUST_04304,0.2654,0,MEDIUM,199,52.81,Send engagement email + feature tips
CUST_03983,0.2654,0,MEDIUM,79,20.97,Send engagement email + feature tips
CUST_00287,0.2654,0,MEDIUM,29,7.7,Send engagement email + feature tips
CUST_03077,0.2654,0,MEDIUM,79,20.96,Send engagement email + feature tips
CUST_01276,0.2653,0,MEDIUM,29,7.69,Send engagement email + feature tips
CUST_04493,0.2651,0,MEDIUM,29,7.69,Send engagement email + feature tips
CUST_00814,0.2651,0,MEDIUM,29,7.69,Send engagement email + feature tips
CUST_00448,0.265,0,MEDIUM,79,20.93,Send engagement email + feature tips
CUST_03165,0.2649,0,MEDIUM,79,20.93,Send engagement email + feature tips
CUST_01271,0.2649,0,MEDIUM,499,132.2,Send engagement email + feature tips
CUST_03612,0.2648,0,MEDIUM,499,132.14,Send engagement email + feature tips
CUST_02359,0.2648,0,MEDIUM,199,52.69,Send engagement email + feature tips
CUST_03394,0.2648,0,MEDIUM,199,52.69,Send engagement email + feature tips
CUST_01043,0.2648,0,MEDIUM,29,7.68,Send engagement email + feature tips
CUST_04612,0.2647,0,MEDIUM,499,132.09,Send engagement email + feature tips
CUST_03921,0.2646,0,MEDIUM,29,7.67,Send engagement email + feature tips
CUST_02428,0.2645,0,MEDIUM,199,52.63,Send engagement email + feature tips
CUST_04814,0.2645,0,MEDIUM,499,131.96,Send engagement email + feature tips
CUST_02806,0.2643,0,MEDIUM,199,52.59,Send engagement email + feature tips
CUST_02567,0.2642,0,MEDIUM,29,7.66,Send engagement email + feature tips
CUST_02854,0.2641,0,MEDIUM,79,20.87,Send engagement email + feature tips
CUST_04938,0.264,0,MEDIUM,199,52.54,Send engagement email + feature tips
CUST_01256,0.2639,0,MEDIUM,79,20.85,Send engagement email + feature tips
CUST_00540,0.2637,0,MEDIUM,29,7.65,Send engagement email + feature tips
CUST_01883,0.2637,0,MEDIUM,79,20.83,Send engagement email + feature tips
CUST_02430,0.2637,0,MEDIUM,29,7.65,Send engagement email + feature tips
CUST_04324,0.2636,0,MEDIUM,29,7.64,Send engagement email + feature tips
CUST_00602,0.2633,0,MEDIUM,29,7.64,Send engagement email + feature tips
CUST_01042,0.2633,0,MEDIUM,79,20.8,Send engagement email + feature tips
CUST_01807,0.2632,0,MEDIUM,79,20.79,Send engagement email + feature tips
CUST_03684,0.2632,0,MEDIUM,29,7.63,Send engagement email + feature tips
CUST_04231,0.2631,0,MEDIUM,29,7.63,Send engagement email + feature tips
CUST_01822,0.2628,0,MEDIUM,499,131.12,Send engagement email + feature tips
CUST_02545,0.2628,0,MEDIUM,29,7.62,Send engagement email + feature tips
CUST_02106,0.2627,0,MEDIUM,29,7.62,Send engagement email + feature tips
CUST_02178,0.2627,0,MEDIUM,29,7.62,Send engagement email + feature tips
CUST_03925,0.2627,0,MEDIUM,79,20.75,Send engagement email + feature tips
CUST_04755,0.2626,0,MEDIUM,29,7.61,Send engagement email + feature tips
